stock_code,golden_cross_date_30m,macd_30m,pre_macd_30m,is_matched,match_type,days_difference,trend_date_daily,match_score,price_up_1d,price_up_2d,price_up_3d,price_up_5d
002675.SZ,2025-12-04,-0.03,-0.04,False,未匹配,,,0,,,,
002675.SZ,2025-12-05,-0.018,-0.042,False,未匹配,,,0,,,,
002675.SZ,2025-12-08,0.026,0.02,False,未匹配,,,0,,,,
002675.SZ,2025-12-10,-0.048,-0.064,False,未匹配,,,0,,,,
002676.SZ,2025-12-01,0.04,0.038,False,未匹配,,,0,,,,
002676.SZ,2025-12-03,-0.014,-0.028,False,未匹配,,,0,,,,
002676.SZ,2025-12-04,-0.006,-0.012,False,未匹配,,,0,,,,
002676.SZ,2025-12-05,0.01,0.002,False,未匹配,,,0,,,,
002676.SZ,2025-12-08,0.026,0.03,False,未匹配,,,0,,,,
002676.SZ,2025-12-09,0.018,0.014,False,未匹配,,,0,,,,
002676.SZ,2025-12-10,-0.002,-0.004,False,未匹配,,,0,,,,
002677.SZ,2025-12-01,0.056,0.056,False,未匹配,,,0,,,,
002677.SZ,2025-12-05,-0.028,-0.038,False,未匹配,,,0,,,,
002677.SZ,2025-12-08,0.018,0.016,False,未匹配,,,0,,,,
002677.SZ,2025-12-09,0.03,0.034,False,未匹配,,,0,,,,
002677.SZ,2025-12-10,0.02,0.014,False,未匹配,,,0,,,,
002678.SZ,2025-12-01,0.002,0.0,False,未匹配,,,0,,,,
002678.SZ,2025-12-02,-0.012,-0.018,False,未匹配,,,0,,,,
002678.SZ,2025-12-03,-0.01,-0.014,False,未匹配,,,0,,,,
002678.SZ,2025-12-04,-0.01,-0.014,False,未匹配,,,0,,,,
002678.SZ,2025-12-05,-0.008,-0.012,False,未匹配,,,0,,,,
002678.SZ,2025-12-08,0.016,0.016,False,未匹配,,,0,,,,
002678.SZ,2025-12-09,0.002,0.0,False,未匹配,,,0,,,,
002678.SZ,2025-12-10,-0.002,-0.008,False,未匹配,,,0,,,,
002679.SZ,2025-12-01,0.212,0.206,False,未匹配,,,0,,,,
002679.SZ,2025-12-02,0.068,0.048,False,未匹配,,,0,,,,
002679.SZ,2025-12-03,0.056,0.058,False,未匹配,,,0,,,,
002679.SZ,2025-12-05,-0.088,-0.124,False,未匹配,,,0,,,,
002679.SZ,2025-12-08,0.394,0.228,False,未匹配,,,0,,,,
002681.SZ,2025-12-01,-0.032,-0.06,False,未匹配,,,0,,,,
002681.SZ,2025-12-04,-0.03,-0.042,False,未匹配,,,0,,,,
002681.SZ,2025-12-05,-0.002,-0.006,False,未匹配,,,0,,,,
002681.SZ,2025-12-08,0.016,0.018,False,未匹配,,,0,,,,
002681.SZ,2025-12-09,0.04,0.042,False,未匹配,,,0,,,,
002682.SZ,2025-12-01,0.108,0.082,False,未匹配,,,0,,,,
002682.SZ,2025-12-02,0.052,0.046,False,未匹配,,,0,9.966216216216214,20.945945945945947,,
002682.SZ,2025-12-03,-0.012,-0.018,False,未匹配,,,0,9.984639016897088,,,
002682.SZ,2025-12-04,0.202,0.128,False,未匹配,,,0,,,,33.24022346368714
002682.SZ,2025-12-05,0.162,0.104,False,未匹配,,,0,,,,
002682.SZ,2025-12-08,0.106,0.038,False,未匹配,,,0,,,,
002682.SZ,2025-12-09,0.084,0.002,False,未匹配,,,0,9.958071278826008,,,
002682.SZ,2025-12-10,0.048,-0.012,False,未匹配,,,0,,,,
002683.SZ,2025-12-01,0.156,0.132,True,后三天,3.0,2025-12-04,75,,,,
002683.SZ,2025-12-03,-0.244,-0.318,True,后一天,1.0,2025-12-04,80,,,,
002683.SZ,2025-12-04,0.158,-0.158,True,当日,0.0,2025-12-04,100,0.3090087948657061,,,
002683.SZ,2025-12-05,0.956,0.854,False,未匹配,,,0,,,-5.900473933649293,
002683.SZ,2025-12-09,-0.322,-0.412,False,未匹配,,,0,,,,
002683.SZ,2025-12-10,-0.254,-0.322,False,未匹配,,,0,,,,
002685.SZ,2025-12-03,-0.032,-0.044,True,后一天,1.0,2025-12-04,80,,,,
002685.SZ,2025-12-04,0.022,-0.03,True,当日,0.0,2025-12-04,100,,,,0.4854368932038731
002685.SZ,2025-12-05,-0.008,-0.012,False,未匹配,,,0,,,,
002685.SZ,2025-12-08,-0.002,-0.01,False,未匹配,,,0,,,,
002685.SZ,2025-12-09,0.014,0.014,False,未匹配,,,0,,,,
002685.SZ,2025-12-10,0.004,-0.002,False,未匹配,,,0,,,,
002686.SZ,2025-12-01,0.008,-0.002,False,未匹配,,,0,,,,
002686.SZ,2025-12-02,0.118,0.026,False,未匹配,,,0,,,,
002686.SZ,2025-12-03,0.134,0.116,False,未匹配,,,0,,,,
002686.SZ,2025-12-08,-0.078,-0.112,False,未匹配,,,0,,,,
002687.SZ,2025-12-01,0.02,0.012,False,未匹配,,,0,,,,
002687.SZ,2025-12-02,-0.01,-0.014,False,未匹配,,,0,,,,
002687.SZ,2025-12-04,-0.008,-0.012,False,未匹配,,,0,,,,
002687.SZ,2025-12-05,-0.01,-0.014,False,未匹配,,,0,,,,
002687.SZ,2025-12-08,0.004,0.002,False,未匹配,,,0,,,,
002687.SZ,2025-12-09,0.0,-0.004,False,未匹配,,,0,,,,
002688.SZ,2025-12-01,-0.002,-0.008,False,未匹配,,,0,,,,
002688.SZ,2025-12-02,-0.004,-0.008,False,未匹配,,,0,,,,
002688.SZ,2025-12-04,-0.008,-0.016,False,未匹配,,,0,,,,
002688.SZ,2025-12-05,-0.004,-0.01,False,未匹配,,,0,,,,
002688.SZ,2025-12-08,0.016,0.014,False,未匹配,,,0,,,,
002688.SZ,2025-12-09,0.016,0.018,False,未匹配,,,0,,,,
002688.SZ,2025-12-10,-0.01,-0.018,False,未匹配,,,0,,,,
002689.SZ,2025-12-01,0.01,0.01,False,未匹配,,,0,,,,
002689.SZ,2025-12-03,-0.03,-0.042,False,未匹配,,,0,,,,
002689.SZ,2025-12-04,-0.032,-0.04,False,未匹配,,,0,,,,
002689.SZ,2025-12-05,-0.02,-0.026,False,未匹配,,,0,,,,
002689.SZ,2025-12-08,-0.014,-0.02,False,未匹配,,,0,,,,
002689.SZ,2025-12-09,0.002,-0.004,False,未匹配,,,0,,,,
002689.SZ,2025-12-10,0.026,0.02,False,未匹配,,,0,,,,
002690.SZ,2025-12-01,-0.016,-0.028,False,未匹配,,,0,,,,
002690.SZ,2025-12-02,0.012,0.006,False,未匹配,,,0,,,,
002690.SZ,2025-12-03,-0.014,-0.024,False,未匹配,,,0,,,,
002690.SZ,2025-12-04,0.002,-0.008,False,未匹配,,,0,,,,
002690.SZ,2025-12-05,0.01,0.008,False,未匹配,,,0,,,,
002690.SZ,2025-12-08,0.02,0.01,False,未匹配,,,0,,,,
002690.SZ,2025-12-10,-0.048,-0.076,False,未匹配,,,0,,,,
002691.SZ,2025-12-01,0.068,0.052,False,未匹配,,,0,,,,
002691.SZ,2025-12-02,0.008,0.008,False,未匹配,,,0,,,,
002691.SZ,2025-12-04,-0.006,-0.028,False,未匹配,,,0,,,,
002691.SZ,2025-12-05,0.012,0.01,False,未匹配,,,0,,,,
002691.SZ,2025-12-08,0.048,0.048,False,未匹配,,,0,,,,
002691.SZ,2025-12-10,-0.022,-0.032,False,未匹配,,,0,,,,
002692.SZ,2025-12-01,0.02,0.014,False,未匹配,,,0,,,,
002692.SZ,2025-12-02,-0.006,-0.01,False,未匹配,,,0,,,,
002692.SZ,2025-12-03,0.002,0.0,False,未匹配,,,0,,,,
002692.SZ,2025-12-04,-0.008,-0.012,False,未匹配,,,0,,,,
002692.SZ,2025-12-05,-0.008,-0.014,False,未匹配,,,0,,,,
002692.SZ,2025-12-08,0.028,0.026,False,未匹配,,,0,,,,
002693.SZ,2025-12-01,0.042,0.042,False,未匹配,,,0,,,,
002693.SZ,2025-12-02,0.002,-0.018,False,未匹配,,,0,,,,
002693.SZ,2025-12-03,0.008,0.002,False,未匹配,,,0,,,,
002693.SZ,2025-12-04,-0.002,-0.006,False,未匹配,,,0,,,,
002693.SZ,2025-12-05,-0.03,-0.044,False,未匹配,,,0,,,,
002693.SZ,2025-12-08,0.0,-0.004,False,未匹配,,,0,,,,
002693.SZ,2025-12-09,0.044,0.018,False,未匹配,,,0,,,,
002693.SZ,2025-12-10,0.056,0.028,False,未匹配,,,0,,,,
002694.SZ,2025-12-01,0.036,0.03,False,未匹配,,,0,,,,
002694.SZ,2025-12-02,-0.012,-0.016,False,未匹配,,,0,,,,
002694.SZ,2025-12-03,-0.006,-0.01,False,未匹配,,,0,,,,
002694.SZ,2025-12-04,-0.002,-0.006,False,未匹配,,,0,,,,
002694.SZ,2025-12-05,-0.004,-0.008,False,未匹配,,,0,,,,
002694.SZ,2025-12-08,0.006,0.004,False,未匹配,,,0,,,,
002694.SZ,2025-12-10,-0.006,-0.012,False,未匹配,,,0,,,,
002695.SZ,2025-12-01,0.12,0.044,False,未匹配,,,0,,,,
002695.SZ,2025-12-05,-0.056,-0.074,False,未匹配,,,0,,,,
002695.SZ,2025-12-09,-0.002,-0.014,False,未匹配,,,0,,,,
002695.SZ,2025-12-10,0.032,0.02,False,未匹配,,,0,,,,
002696.SZ,2025-12-01,0.06,0.05,False,未匹配,,,0,,,,
002696.SZ,2025-12-02,0.008,0.008,False,未匹配,,,0,,,,
002696.SZ,2025-12-03,0.014,0.006,False,未匹配,,,0,,,,
002696.SZ,2025-12-05,-0.028,-0.042,False,未匹配,,,0,,,,
002696.SZ,2025-12-08,0.03,0.026,False,未匹配,,,0,,,,
002696.SZ,2025-12-09,0.008,0.006,False,未匹配,,,0,,,,
002697.SZ,2025-12-01,0.012,0.012,True,后一天,1.0,2025-12-02,80,,,,
002697.SZ,2025-12-02,-0.008,-0.014,True,当日,0.0,2025-12-02,85,,,,
002697.SZ,2025-12-05,-0.01,-0.016,True,后两天,2.0,2025-12-09,65,,,,
002697.SZ,2025-12-08,0.006,-0.004,True,后一天,1.0,2025-12-09,85,,,,
002697.SZ,2025-12-09,0.032,0.006,True,当日,0.0,2025-12-09,100,0.8347245409014995,,,
002697.SZ,2025-12-10,0.052,0.048,False,未匹配,,,0,,,,
002698.SZ,2025-12-01,0.102,0.002,True,当日,0.0,2025-12-01,100,,,,
002698.SZ,2025-12-04,-0.06,-0.082,False,未匹配,,,0,,,,
002698.SZ,2025-12-05,0.0,-0.012,False,未匹配,,,0,,,,
002698.SZ,2025-12-08,0.028,0.028,False,未匹配,,,0,,,,
002698.SZ,2025-12-09,0.026,0.014,False,未匹配,,,0,,,,
002698.SZ,2025-12-10,-0.016,-0.022,False,未匹配,,,0,,,,
002700.SZ,2025-12-01,0.03,0.02,False,未匹配,,,0,,,,
002700.SZ,2025-12-05,-0.014,-0.02,False,未匹配,,,0,,,,
002700.SZ,2025-12-08,0.016,0.016,False,未匹配,,,0,,,,
002700.SZ,2025-12-10,-0.012,-0.016,False,未匹配,,,0,,,,
002701.SZ,2025-12-01,0.0,-0.012,False,未匹配,,,0,,,,
002701.SZ,2025-12-03,-0.002,-0.006,False,未匹配,,,0,,,,
002701.SZ,2025-12-04,-0.002,-0.006,False,未匹配,,,0,,,,
002701.SZ,2025-12-05,0.008,0.002,False,未匹配,,,0,,,,
002701.SZ,2025-12-09,-0.016,-0.04,False,未匹配,,,0,,,,
002701.SZ,2025-12-10,-0.002,-0.006,False,未匹配,,,0,,,,
002702.SZ,2025-12-01,0.174,0.108,True,当日,0.0,2025-12-01,100,10.050251256281404,21.105527638190964,9.045226130653264,
002702.SZ,2025-12-02,0.076,0.04,True,后三天,3.0,2025-12-05,75,10.04566210045663,-0.9132420091324209,9.01826484018266,
002702.SZ,2025-12-03,0.082,0.0,True,后两天,2.0,2025-12-05,80,-9.958506224066397,-0.9336099585062225,,5.809128630705381
002702.SZ,2025-12-04,-0.01,-0.02,True,后一天,1.0,2025-12-05,75,10.02304147465439,,,28.110599078341007
002702.SZ,2025-12-05,-0.28,-0.384,True,当日,0.0,2025-12-05,90,,,6.806282722513074,4.188481675392655
002702.SZ,2025-12-08,-0.046,-0.084,False,未匹配,,,0,9.019607843137255,-2.450980392156863,,
002702.SZ,2025-12-09,0.052,0.01,False,未匹配,,,0,-10.521582733812949,,,
002703.SZ,2025-12-01,0.014,0.006,False,未匹配,,,0,,,,
002703.SZ,2025-12-04,-0.024,-0.034,False,未匹配,,,0,,,,
002703.SZ,2025-12-05,0.024,0.008,False,未匹配,,,0,,,,
002703.SZ,2025-12-08,0.036,0.04,False,未匹配,,,0,,,,
002703.SZ,2025-12-10,-0.022,-0.034,False,未匹配,,,0,,,,
002705.SZ,2025-12-01,0.032,0.014,False,未匹配,,,0,,,,
002705.SZ,2025-12-02,0.004,0.002,False,未匹配,,,0,,,,
002705.SZ,2025-12-03,0.014,0.0,False,未匹配,,,0,,,,
002705.SZ,2025-12-05,-0.044,-0.064,False,未匹配,,,0,,,,
002705.SZ,2025-12-09,-0.022,-0.03,False,未匹配,,,0,,,,
002705.SZ,2025-12-10,-0.026,-0.038,False,未匹配,,,0,,,,
002706.SZ,2025-12-01,0.034,0.042,False,未匹配,,,0,,,,
002706.SZ,2025-12-02,-0.004,-0.008,False,未匹配,,,0,,,,
002706.SZ,2025-12-03,-0.006,-0.01,False,未匹配,,,0,,,,
002706.SZ,2025-12-04,-0.016,-0.026,False,未匹配,,,0,,,,
002706.SZ,2025-12-05,0.012,0.0,False,未匹配,,,0,,,,
002706.SZ,2025-12-10,-0.038,-0.056,False,未匹配,,,0,,,,
002707.SZ,2025-12-01,0.014,-0.002,False,未匹配,,,0,,,,
002707.SZ,2025-12-02,0.014,0.012,False,未匹配,,,0,,,,
002707.SZ,2025-12-03,-0.002,-0.012,False,未匹配,,,0,,,,
002707.SZ,2025-12-05,-0.014,-0.02,False,未匹配,,,0,,,,
002707.SZ,2025-12-08,0.01,0.008,False,未匹配,,,0,,,,
002707.SZ,2025-12-09,0.006,0.004,False,未匹配,,,0,,,,
002707.SZ,2025-12-10,0.004,-0.002,False,未匹配,,,0,,,,
002708.SZ,2025-12-01,0.054,0.062,False,未匹配,,,0,,,,
002708.SZ,2025-12-02,-0.03,-0.05,False,未匹配,,,0,,,,
002708.SZ,2025-12-04,-0.028,-0.042,False,未匹配,,,0,,,,
002708.SZ,2025-12-05,0.01,0.004,False,未匹配,,,0,,,,
002708.SZ,2025-12-08,0.072,0.086,False,未匹配,,,0,,,,
002708.SZ,2025-12-09,0.028,0.03,False,未匹配,,,0,,,,
002708.SZ,2025-12-10,-0.006,-0.016,False,未匹配,,,0,,,,
002709.SZ,2025-12-01,0.464,0.188,False,未匹配,,,0,-3.2318943146968566,-6.157112526539277,-7.360226468506717,
002709.SZ,2025-12-03,-0.366,-0.464,False,未匹配,,,0,-1.282051282051277,-2.9914529914529857,,-0.10055304172951016
002709.SZ,2025-12-04,-0.114,-0.15,False,未匹配,,,0,-1.731601731601731,,,1.5278838808250428
002709.SZ,2025-12-05,-0.064,-0.088,False,未匹配,,,0,,,2.98004664420834,2.850479398807966
002709.SZ,2025-12-08,0.0,-0.006,False,未匹配,,,0,0.3271263210870545,-0.12581781580272838,,
002709.SZ,2025-12-09,0.41,0.348,False,未匹配,,,0,-0.45146726862302416,,,
002709.SZ,2025-12-10,-0.008,-0.072,False,未匹配,,,0,,,,
002712.SZ,2025-12-01,-0.02,-0.028,True,后一天,1.0,2025-12-02,75,,,,
002712.SZ,2025-12-02,0.004,-0.02,True,当日,0.0,2025-12-02,100,,,,
002712.SZ,2025-12-03,0.014,-0.002,False,未匹配,,,0,,,,
002712.SZ,2025-12-08,-0.008,-0.03,False,未匹配,,,0,,,,
002712.SZ,2025-12-09,0.048,0.054,False,未匹配,,,0,,,,
002713.SZ,2025-12-01,-0.014,-0.024,False,未匹配,,,0,,,,
002713.SZ,2025-12-02,0.1,0.074,False,未匹配,,,0,3.1569965870307097,-1.7918088737201439,-8.191126279863488,
002713.SZ,2025-12-03,0.024,-0.046,False,未匹配,,,0,-4.7973531844499595,-11.000827129859388,,
002713.SZ,2025-12-04,0.318,0.272,False,未匹配,,,0,-6.516072980017376,,,
002713.SZ,2025-12-05,-0.116,-0.146,False,未匹配,,,0,,,,
002713.SZ,2025-12-08,-0.08,-0.116,False,未匹配,,,0,,,,
002713.SZ,2025-12-09,0.164,0.138,False,未匹配,,,0,,,,
002713.SZ,2025-12-10,-0.014,-0.04,False,未匹配,,,0,,,,
002714.SZ,2025-12-03,-0.078,-0.158,False,未匹配,,,0,,,,
002714.SZ,2025-12-04,0.012,-0.034,False,未匹配,,,0,,,,
002714.SZ,2025-12-05,0.022,0.0,False,未匹配,,,0,,,,
002714.SZ,2025-12-08,-0.074,-0.098,False,未匹配,,,0,,,,
002714.SZ,2025-12-09,-0.016,-0.026,False,未匹配,,,0,,,,
002714.SZ,2025-12-10,-0.008,-0.016,False,未匹配,,,0,,,,
002715.SZ,2025-12-01,0.254,0.278,False,未匹配,,,0,,,,
002715.SZ,2025-12-03,-0.04,-0.064,False,未匹配,,,0,,,,
002715.SZ,2025-12-04,-0.02,-0.036,False,未匹配,,,0,,,,
002715.SZ,2025-12-05,0.002,-0.024,False,未匹配,,,0,,,,
002715.SZ,2025-12-08,0.174,0.182,False,未匹配,,,0,,,,
002715.SZ,2025-12-09,0.17,0.21,False,未匹配,,,0,,,,
002715.SZ,2025-12-10,-0.072,-0.094,False,未匹配,,,0,,,,
002716.SZ,2025-12-01,0.104,0.028,True,后两天,2.0,2025-12-03,80,-2.0833333333333286,-1.9345238095238078,,
002716.SZ,2025-12-03,-0.032,-0.046,True,当日,0.0,2025-12-03,90,,-0.758725341426401,,
002716.SZ,2025-12-05,-0.026,-0.042,True,当日,0.0,2025-12-05,90,,,,-0.7645259938837894
002716.SZ,2025-12-08,-0.006,-0.008,True,后两天,2.0,2025-12-10,60,,,,
002716.SZ,2025-12-10,0.01,-0.026,True,当日,0.0,2025-12-10,100,,,,
002717.SZ,2025-12-01,-0.01,-0.014,False,未匹配,,,0,,,,
002717.SZ,2025-12-02,-0.004,-0.008,False,未匹配,,,0,,,,
002717.SZ,2025-12-03,-0.004,-0.006,False,未匹配,,,0,,,,
002717.SZ,2025-12-04,-0.002,-0.004,False,未匹配,,,0,,,,
002717.SZ,2025-12-05,-0.002,-0.004,False,未匹配,,,0,,,,
002717.SZ,2025-12-08,0.008,0.004,False,未匹配,,,0,,,,
002717.SZ,2025-12-10,0.0,-0.002,False,未匹配,,,0,,,,
002718.SZ,2025-12-01,-0.008,-0.04,False,未匹配,,,0,,,,
002718.SZ,2025-12-02,-0.162,-0.204,False,未匹配,,,0,,,,
002718.SZ,2025-12-03,-0.042,-0.08,False,未匹配,,,0,,,,
002718.SZ,2025-12-04,-0.036,-0.052,False,未匹配,,,0,,,,
002718.SZ,2025-12-05,0.068,0.018,False,未匹配,,,0,,,,
002718.SZ,2025-12-08,0.004,-0.088,False,未匹配,,,0,,,,
002718.SZ,2025-12-09,0.104,0.092,False,未匹配,,,0,,,,
002719.SZ,2025-12-01,0.074,0.052,False,未匹配,,,0,,,,
002719.SZ,2025-12-02,-0.044,-0.058,False,未匹配,,,0,,,,
002719.SZ,2025-12-05,-0.016,-0.042,False,未匹配,,,0,,,,
002719.SZ,2025-12-08,0.07,0.066,False,未匹配,,,0,,,,
002719.SZ,2025-12-09,0.052,0.044,False,未匹配,,,0,,,,
002721.SZ,2025-12-01,0.0,-0.002,False,未匹配,,,0,,,,
002721.SZ,2025-12-02,-0.002,-0.008,False,未匹配,,,0,,,,
002721.SZ,2025-12-05,-0.008,-0.012,False,未匹配,,,0,,,,
002721.SZ,2025-12-08,0.012,0.012,False,未匹配,,,0,,,,
002721.SZ,2025-12-09,0.004,0.002,False,未匹配,,,0,,,,
002721.SZ,2025-12-10,-0.002,-0.004,False,未匹配,,,0,,,,
002722.SZ,2025-12-01,0.032,0.018,False,未匹配,,,0,,,,
002722.SZ,2025-12-02,-0.012,-0.018,False,未匹配,,,0,,,,
002722.SZ,2025-12-04,-0.024,-0.034,False,未匹配,,,0,,,,
002722.SZ,2025-12-05,-0.022,-0.03,False,未匹配,,,0,,,,
002722.SZ,2025-12-08,0.03,0.028,False,未匹配,,,0,,,,
002722.SZ,2025-12-10,-0.054,-0.068,False,未匹配,,,0,,,,
002723.SZ,2025-12-01,0.096,0.062,False,未匹配,,,0,,,,
002723.SZ,2025-12-02,0.112,0.096,False,未匹配,,,0,,,,
002723.SZ,2025-12-04,-0.002,-0.036,False,未匹配,,,0,,,,
002723.SZ,2025-12-05,0.03,0.028,False,未匹配,,,0,,,,
002723.SZ,2025-12-09,-0.086,-0.116,False,未匹配,,,0,,,,
002723.SZ,2025-12-10,-0.028,-0.038,False,未匹配,,,0,,,,
002724.SZ,2025-12-01,0.018,0.01,False,未匹配,,,0,,,,
002724.SZ,2025-12-02,0.008,-0.008,False,未匹配,,,0,,,,
002724.SZ,2025-12-03,0.01,-0.01,False,未匹配,,,0,,,,
002724.SZ,2025-12-04,-0.018,-0.026,False,未匹配,,,0,,,,
002724.SZ,2025-12-05,-0.016,-0.024,False,未匹配,,,0,,,,
002724.SZ,2025-12-08,0.002,0.0,False,未匹配,,,0,,,,
002724.SZ,2025-12-10,-0.024,-0.034,False,未匹配,,,0,,,,
002725.SZ,2025-12-01,-0.086,-0.116,False,未匹配,,,0,,,,
002725.SZ,2025-12-03,-0.008,-0.066,False,未匹配,,,0,1.0349288486416452,,,
002725.SZ,2025-12-04,0.11,0.108,False,未匹配,,,0,,,,12.163892445582588
002725.SZ,2025-12-05,0.016,0.018,False,未匹配,,,0,,,,
002725.SZ,2025-12-08,-0.02,-0.044,False,未匹配,,,0,,,,
002725.SZ,2025-12-09,0.196,0.004,False,未匹配,,,0,9.988584474885846,,,
002725.SZ,2025-12-10,0.372,0.196,False,未匹配,,,0,,,,
002726.SZ,2025-12-01,0.01,0.008,False,未匹配,,,0,,,,
002726.SZ,2025-12-02,-0.008,-0.012,False,未匹配,,,0,,,,
002726.SZ,2025-12-05,-0.016,-0.022,False,未匹配,,,0,,,,
002726.SZ,2025-12-08,0.024,0.022,False,未匹配,,,0,,,,
002726.SZ,2025-12-09,0.02,0.02,False,未匹配,,,0,,,,
002726.SZ,2025-12-10,0.02,0.018,False,未匹配,,,0,,,,
002727.SZ,2025-12-01,0.02,0.016,False,未匹配,,,0,,,,
002727.SZ,2025-12-02,0.014,0.016,False,未匹配,,,0,,,,
002727.SZ,2025-12-03,0.02,0.012,False,未匹配,,,0,,,,
002727.SZ,2025-12-05,-0.018,-0.038,False,未匹配,,,0,,,,
002727.SZ,2025-12-08,0.02,0.004,False,未匹配,,,0,,,,
002727.SZ,2025-12-10,-0.02,-0.028,False,未匹配,,,0,,,,
002728.SZ,2025-12-02,-0.114,-0.144,True,当日,0.0,2025-12-02,90,7.106227106227098,,,
002728.SZ,2025-12-03,-0.04,-0.076,False,未匹配,,,0,,,,
002728.SZ,2025-12-05,-0.118,-0.154,False,未匹配,,,0,,,,
002728.SZ,2025-12-08,-0.048,-0.062,False,未匹配,,,0,,,,
002728.SZ,2025-12-10,-0.032,-0.042,False,未匹配,,,0,,,,
002729.SZ,2025-12-01,-0.05,-0.066,False,未匹配,,,0,,,,
002729.SZ,2025-12-02,-0.018,-0.082,False,未匹配,,,0,,,,
002729.SZ,2025-12-03,0.072,0.032,False,未匹配,,,0,,,,
002729.SZ,2025-12-04,0.006,-0.014,False,未匹配,,,0,,,,
002729.SZ,2025-12-05,-0.012,-0.038,False,未匹配,,,0,,,,
002729.SZ,2025-12-08,0.054,0.06,False,未匹配,,,0,,,,
002729.SZ,2025-12-09,0.006,-0.01,False,未匹配,,,0,,,,
002730.SZ,2025-12-01,0.048,0.032,False,未匹配,,,0,,,,
002730.SZ,2025-12-04,-0.02,-0.048,False,未匹配,,,0,,,,
002730.SZ,2025-12-05,0.004,0.0,False,未匹配,,,0,,,,
002730.SZ,2025-12-08,0.054,0.042,False,未匹配,,,0,,,,
002730.SZ,2025-12-09,0.048,0.046,False,未匹配,,,0,,,,
002730.SZ,2025-12-10,-0.046,-0.062,False,未匹配,,,0,,,,
002731.SZ,2025-12-01,0.122,0.118,False,未匹配,,,0,,,,
002731.SZ,2025-12-02,-0.03,-0.04,False,未匹配,,,0,,,,
002731.SZ,2025-12-03,-0.018,-0.024,False,未匹配,,,0,,,,
002731.SZ,2025-12-04,-0.014,-0.034,False,未匹配,,,0,,,,
002731.SZ,2025-12-05,0.01,0.01,False,未匹配,,,0,,,,
002731.SZ,2025-12-08,0.042,0.048,False,未匹配,,,0,,,,
002731.SZ,2025-12-10,-0.022,-0.03,False,未匹配,,,0,,,,
002732.SZ,2025-12-03,-0.112,-0.148,False,未匹配,,,0,,,,
002732.SZ,2025-12-05,-0.104,-0.148,False,未匹配,,,0,,,,
002732.SZ,2025-12-08,0.066,0.07,False,未匹配,,,0,,,,
002732.SZ,2025-12-09,0.082,0.074,False,未匹配,,,0,,,,
002732.SZ,2025-12-10,-0.006,-0.018,False,未匹配,,,0,,,,
002733.SZ,2025-12-01,0.036,0.036,False,未匹配,,,0,,,,
002733.SZ,2025-12-04,-0.058,-0.076,False,未匹配,,,0,,,,
002733.SZ,2025-12-05,-0.004,-0.042,False,未匹配,,,0,,,,
002733.SZ,2025-12-08,0.168,0.156,False,未匹配,,,0,,,,
002733.SZ,2025-12-09,0.094,0.094,False,未匹配,,,0,,,,
002733.SZ,2025-12-10,-0.042,-0.078,False,未匹配,,,0,,,,
002734.SZ,2025-12-01,0.16,0.134,False,未匹配,,,0,,,,
002734.SZ,2025-12-05,-0.04,-0.052,False,未匹配,,,0,,,,
002734.SZ,2025-12-08,-0.002,-0.006,False,未匹配,,,0,,,,
002734.SZ,2025-12-10,-0.012,-0.022,False,未匹配,,,0,,,,
002735.SZ,2025-12-01,0.05,0.026,False,未匹配,,,0,,,,
002735.SZ,2025-12-02,0.05,-0.016,False,未匹配,,,0,,,,
002735.SZ,2025-12-04,-0.022,-0.034,False,未匹配,,,0,,,,
002735.SZ,2025-12-05,0.0,-0.014,False,未匹配,,,0,,,,
002735.SZ,2025-12-08,0.05,0.056,False,未匹配,,,0,,,,
002735.SZ,2025-12-10,-0.048,-0.062,False,未匹配,,,0,,,,
002736.SZ,2025-12-01,0.026,0.016,False,未匹配,,,0,,,,
002736.SZ,2025-12-03,-0.008,-0.014,False,未匹配,,,0,,,,
002736.SZ,2025-12-04,-0.014,-0.02,False,未匹配,,,0,,,,
002736.SZ,2025-12-05,0.016,0.012,False,未匹配,,,0,,,,
002736.SZ,2025-12-08,0.096,0.062,False,未匹配,,,0,-4.089219330855011,,,
002736.SZ,2025-12-10,-0.07,-0.096,False,未匹配,,,0,,,,
002737.SZ,2025-12-01,-0.014,-0.05,False,未匹配,,,0,,,,
002737.SZ,2025-12-02,0.03,0.034,False,未匹配,,,0,,,,
002737.SZ,2025-12-03,-0.022,-0.034,False,未匹配,,,0,,,,
002737.SZ,2025-12-05,-0.034,-0.05,False,未匹配,,,0,,,,
002737.SZ,2025-12-08,0.0,-0.004,False,未匹配,,,0,,,,
002737.SZ,2025-12-09,0.008,0.01,False,未匹配,,,0,,,,
002737.SZ,2025-12-10,-0.016,-0.028,False,未匹配,,,0,,,,
002738.SZ,2025-12-01,0.84,0.486,True,当日,0.0,2025-12-01,100,-1.11474435196195,-7.357312722948875,-7.357312722948875,
002738.SZ,2025-12-04,-0.398,-0.51,True,后两天,2.0,2025-12-08,70,,,,2.518851275469277
002738.SZ,2025-12-05,0.032,-0.08,True,后一天,1.0,2025-12-08,90,,,,
002738.SZ,2025-12-08,0.59,0.326,True,当日,0.0,2025-12-08,100,-2.9465370595382816,-0.6379100850546805,,
002738.SZ,2025-12-10,-0.15,-0.264,False,未匹配,,,0,,,,
002739.SZ,2025-12-01,0.07,0.044,False,未匹配,,,0,,,,
